743,211421,203457,203457,2021-09-21,S,9,28
742,211421,203457,203457,2021-09-21,E,4,0
741,211420,058016,058016,2021-09-21,S,9,28
740,211420,058016,058016,2021-09-21,E,4,28
739,211313,058170,058170,2021-09-21,S,9,14
738,211313,058170,058170,2021-09-21,E,4,0
737,211341,203457,203457,2021-09-21,S,9,28
736,211341,203457,203457,2021-09-21,E,4,0
735,211423,058052,058052,2021-09-20,S,9,14
734,211423,058052,058052,2021-09-20,E,4,14
733,211352,058023,058023,2021-09-20,S,9,26
732,211352,058023,058023,2021-09-20,E,4,22
731,211263,000052,000052,2021-09-20,S,9,18
730,211263,000052,000052,2021-09-20,E,4,18
729,211399,058014,058014,2021-09-20,S,9,14
728,211399,058014,058014,2021-09-20,E,4,14
727,211434,058052,058052,2021-09-20,S,9,8
726,,058052,058052,2021-09-20,E,4,8
725,211418,058185,058185,2021-09-20,S,9,14
724,211417,058014,058014,2021-09-20,S,9,14
723,211417,058014,058014,2021-09-20,E,4,14
722,210949,058063,058063,2021-09-20,S,9,28
721,211358,058170,058170,2021-09-20,S,9,14
720,211358,058170,058170,2021-09-20,E,4,14
719,210563,000052,000052,2021-09-20,S,9,28
718,210563,000052,000052,2021-09-20,E,4,28
717,211419,058136,058136,2021-09-20,S,9,14
716,211419,058136,058136,2021-09-20,E,4,14
715,211412,058014,058014,2021-09-20,S,9,28
714,211412,058014,058014,2021-09-20,E,4,28
713,211149,058128,058128,2021-09-20,E,4,28
712,,058128,058128,2021-09-20,S,4,28
711,211233,000052,000052,2021-09-16,E,4,26
710,211233,000052,000052,2021-09-16,S,9,26
709,211337,203459,203459,2021-09-16,S,9,0
708,211227,000052,000052,2021-09-16,S,9,0
707,211178,000052,000052,2021-09-20,S,9,28
706,211178,000052,000052,2021-09-20,E,4,30
705,211192,203457,203457,2021-09-16,E,4,0
704,211192,203457,203457,2021-09-16,S,9,28
703,211339,000052,000052,2021-09-16,S,9,0
702,211029,000052,000052,2021-09-16,S,9,0
701,211310,058128,058128,2021-09-18,S,9,14
700,211364,203458,203458,2021-09-18,S,9,28
699,211132,000052,000052,2021-09-18,S,9,0
698,211370,203459,203459,2021-09-18,S,9,0
696,211342,,,2021-09-20,S,4,28
695,211342,,,2021-09-20,E,4,28
694,211430,203457,203457,2021-09-20,S,9,28
693,211430,203457,203457,2021-09-20,E,4,0
692,211268,000052,000052,2021-09-20,S,4,0
691,211268,000052,000052,2021-09-20,E,4,0
690,211269,,,2021-09-20,S,4,0
689,211269,,,2021-09-20,E,4,0
688,211270,,,2021-09-20,S,4,0
687,211270,,,2021-09-20,E,4,0
686,211436,203459,203459,2021-09-20,S,9,0
685,211436,203459,203459,2021-09-20,E,4,0
684,211267,000052,000052,2021-09-20,S,9,18
683,211267,000052,000052,2021-09-20,E,4,18
682,211315,058170,058170,2021-09-17,E,4,14
681,211315,058170,058170,2021-09-17,S,9,14
680,211317,058052,058052,2021-09-17,E,4,28
679,211317,058052,058052,2021-09-17,S,9,28
678,210948,058063,058063,2021-09-17,S,9,28
677,211319,058136,058136,2021-09-17,E,4,16
676,211319,058136,058136,2021-09-17,S,9,14
675,211308,058128,058128,2021-09-17,E,4,28
674,211308,058128,058128,2021-09-17,S,9,14
673,211251,058050,058050,2021-09-17,S,9,7
672,211255,058052,058052,2021-09-17,S,9,10
671,211331,203457,203457,2021-09-17,S,9,28
670,211347,058052,058052,2021-09-17,S,9,7
669,211336,058090,058090,2021-09-17,S,9,16
668,211088,000052,000052,2021-09-17,S,9,0
667,211426,000052,000052,2021-09-17,S,9,0
666,210876,058016,058016,2021-09-17,E,4,25
665,210876,058016,058016,2021-09-17,S,9,28
664,211262,000052,000052,2021-09-17,S,9,28
663,211346,058185,058185,2021-09-17,S,9,25
662,211366,058052,058052,2021-09-20,S,9,9
661,211386,000052,000052,2021-09-20,S,9,8
660,211386,000052,000052,2021-09-20,E,4,8
659,211366,058052,058052,2021-09-20,E,4,8
658,211320,058032,058032,2021-09-20,S,9,14
657,211320,058032,058032,2021-09-20,E,4,14
656,211431,058208,058208,2021-09-20,S,9,28
655,211431,058208,058208,2021-09-20,E,4,28
654,211433,058052,058052,2021-09-20,S,9,8
653,211433,058052,058052,2021-09-20,E,4,7
652,211242,058056,058056,2021-09-20,S,9,9
651,211242,058056,058056,2021-09-20,E,4,12
650,211377,058063,058063,2021-09-20,S,9,15
649,211377,058063,058063,2021-09-20,E,4,16
648,211343,058128,058128,2021-09-20,S,9,14
647,211343,058128,058128,2021-09-20,E,4,0
646,211203,058056,058056,2021-09-20,S,9,8
645,211203,058056,058056,2021-09-20,E,4,8
644,,058063,058063,2021-09-18,S,9,28
643,211365,058063,058063,2021-09-18,E,9,28
642,211376,058063,058063,2021-09-18,S,9,22
641,211376,058063,058063,2021-09-18,E,4,0
640,211284,203457,203457,2021-09-18,S,9,28
639,211284,203457,203457,2021-09-18,E,4,0
638,211318,058052,058052,2021-09-18,S,9,14
637,211318,058052,058052,2021-09-18,E,4,10
636,211357,058014,058014,2021-09-18,S,9,14
635,211357,058014,058014,2021-09-18,E,4,14
634,210663,203457,203457,2021-09-18,S,9,28
633,210663,203457,203457,2021-09-18,S,4,0
632,211335,203459,203459,2021-09-18,S,9,0
631,211335,203459,203459,2021-09-18,E,4,0
630,211356,058014,058014,2021-09-18,S,9,14
629,211356,058014,058014,2021-09-18,E,4,14
628,211324,203459,203459,2021-09-18,S,9,28
627,211324,203459,203459,2021-09-18,E,4,28
626,211195,058014,058014,2021-09-18,S,9,28
625,211195,058014,058014,2021-09-18,E,4,0
624,211314,058052,058052,2021-09-18,S,9,14
623,211314,058052,058052,2021-09-18,E,4,0
622,211165,000052,000052,2021-09-18,S,9,0
621,211165,000052,000052,2021-09-18,E,4,0
620,211316,058170,058170,2021-09-18,S,9,14
619,211316,058170,058170,2021-09-18,E,4,14
618,211307,058032,058032,2021-09-18,S,9,14
617,211307,058032,058032,2021-09-18,E,4,14
616,211172,000052,000052,2021-09-18,S,9,20
615,211172,000052,000052,2021-09-18,E,4,5
614,211332,058023,058023,2021-09-18,S,9,28
613,211332,058023,058023,2021-09-18,E,4,28
612,211323,203457,203457,2021-09-18,S,9,28
611,211323,203457,203457,2021-09-18,E,4,28
610,210665,058063,058063,2021-09-18,S,9,28
609,210665,058063,058063,2021-09-18,E,4,24
608,211363,058029,058029,2021-09-18,S,9,25
607,211363,058029,058029,2021-09-18,E,4,25
606,210953,058208,058208,2021-09-18,S,9,14
605,210953,058208,058208,2021-09-18,E,4,16
604,210952,203457,203457,2021-09-18,S,9,28
603,210952,203457,203457,2021-09-18,E,4,0
602,210664,203457,203457,2021-09-18,S,3,28
601,210664,203457,203457,2021-09-18,E,4,0
600,211346,058185,058185,2021-09-18,S,4,25
599,211346,058185,058185,2021-09-18,E,4,0
598,211262,000052,000052,2021-09-18,S,4,28
597,211262,000052,000052,2021-09-18,E,4,0
596,210876,058016,058016,2021-09-18,S,4,28
595,210876,000091,000091,2021-09-18,E,4,25
594,211217,058032,058032,2021-09-17,S,9,14
593,211217,058032,058032,2021-09-17,E,4,13
592,211221,058016,058016,2021-09-17,S,9,28
591,211221,058016,058016,2021-09-17,E,4,28
590,211359,058071,058071,2021-09-17,S,9,14
589,211359,058071,058071,2021-09-17,E,4,14
588,211360,058029,058029,2021-09-17,S,9,28
587,211360,058029,058029,2021-09-17,E,4,25
585,,058029,058029,2021-09-17,E,4,25
584,211308,058063,058063,2021-09-17,S,9,14
583,211308,,,2021-09-17,S,4,28
582,211177,000052,000052,2021-09-17,S,9,30
581,211177,000052,000052,2021-09-17,E,4,30
580,211375,058063,058063,2021-09-17,S,9,28
579,211375,058063,058063,2021-09-17,S,4,0
578,210562,000052,000052,2021-09-17,S,9,28
577,210562,000052,000052,2021-09-17,E,4,28
576,211054,000052,000052,2021-09-17,S,9,18
575,211054,000052,000052,2021-09-17,E,4,18
574,210878,058170,058170,2021-09-17,S,9,14
