226465,"RAS LOGISTICA EIRELLI                   ","JOSE ENIO CEZA MAIA UTILIDADES ME       ",FATURADO,2022-12-16,2022-12-16,17/12/2022,16:14,59.0
226401,"AZETRANSPORTES LTDA-ME                  ","NAIARA NOGUEIRA FERRACIOLLI EIRELI      ","EM ROMANEIO",2022-12-16,,,,23.0
226401,"AZETRANSPORTES LTDA-ME                  ","NAIARA NOGUEIRA FERRACIOLLI EIRELI      ","EM ROMANEIO",2022-12-16,,,,228.0
226401,"AZETRANSPORTES LTDA-ME                  ","ALEXANDRE ARAUJO FELIX & CIA LTDA       ","EM ROMANEIO",2022-12-16,,,,16.0
226401,"AZETRANSPORTES LTDA-ME                  ","ALEXANDRE ARAUJO FELIX & CIA LTDA       ","EM ROMANEIO",2022-12-16,,,,147.0
226468,"VAC PASQUALOTTO TRANSPORTES             ","CRIS OLIVEIRA COMER.UTIL.DOMES.EIRELI   ",FATURADO,2022-12-16,2022-12-17,17/12/2022,17:37,96.0
226468,"VAC PASQUALOTTO TRANSPORTES             ","G & S COMERCIO.UTLI.DOMES.EIRELLI       ",FATURADO,2022-12-16,2022-12-17,17/12/2022,17:37,90.0
226468,"VAC PASQUALOTTO TRANSPORTES             ","PICHITELLI LOJA DE VARIEDADES LTDA      ",FATURADO,2022-12-16,2022-12-17,17/12/2022,17:37,161.0
226468,"VAC PASQUALOTTO TRANSPORTES             ","SOUZA E PECHITELE LTDA                  ",FATURADO,2022-12-16,2022-12-17,17/12/2022,17:37,161.0
226468,"VAC PASQUALOTTO TRANSPORTES             ","IRMAOS PICHITELLI LOJA DE VARIEDADES LTD",FATURADO,2022-12-16,2022-12-17,17/12/2022,17:37,161.0
226468,"VAC PASQUALOTTO TRANSPORTES             ","PADUA&LEITE COMERCIO DE UTILIDA.DOM LTDA",FATURADO,2022-12-16,2022-12-17,17/12/2022,17:37,90.0
226468,"VAC PASQUALOTTO TRANSPORTES             ","FARIA & DUTRA COMERCIO UTIL.DOMES.LTDA  ",FATURADO,2022-12-16,2022-12-17,17/12/2022,17:37,90.0
226468,"VAC PASQUALOTTO TRANSPORTES             ","CALZAVARA & QUEIROZ LOJA DE VARIE.LTDA  ",FATURADO,2022-12-16,2022-12-17,17/12/2022,17:37,101.0
226392,"J. P DA SILVA SANTOS TRANSPORTES EIRELLI","ERASMO FABIANO DA SILVEIRA30860994880   ",FATURADO,2022-12-15,2022-12-16,16/12/2022,08:20,15.0
